campaign	configuration	source_path	qualified_type	field_order	field_name	declared_type	declaration_line	ownership_unit	ownership_review
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ColorTargetState	3	blend	const BlendState *	2478	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ColorTargetState	4	writeMask	ColorWriteMask	2479	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CommandBufferDescriptor	1	nextInChain	const ChainedStruct *	1811	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CommandBufferDescriptor	2	label	StringView	1812	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CommandEncoderDescriptor	1	nextInChain	const ChainedStruct *	1818	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CommandEncoderDescriptor	2	label	StringView	1819	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompatibilityModeLimits	1	maxStorageBuffersInVertexStage	uint32_t	1831	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompatibilityModeLimits	2	maxStorageTexturesInVertexStage	uint32_t	1832	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompatibilityModeLimits	3	maxStorageBuffersInFragmentStage	uint32_t	1833	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompatibilityModeLimits	4	maxStorageTexturesInFragmentStage	uint32_t	1834	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationInfo	1	nextInChain	const ChainedStruct *	2485	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationInfo	2	messageCount	size_t	2486	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationInfo	3	messages	const CompilationMessage *	2487	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	1	nextInChain	const ChainedStruct *	2277	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	2	message	StringView	2278	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	3	type	CompilationMessageType	2279	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	4	lineNum	uint64_t	2280	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	5	linePos	uint64_t	2281	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	6	offset	uint64_t	2282	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::CompilationMessage	7	length	uint64_t	2283	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePassDescriptor	1	nextInChain	const ChainedStruct *	2289	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePassDescriptor	2	label	StringView	2290	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePassDescriptor	3	timestampWrites	const PassTimestampWrites *	2291	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePipelineDescriptor	1	nextInChain	const ChainedStruct *	2493	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePipelineDescriptor	2	label	StringView	2494	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePipelineDescriptor	3	layout	PipelineLayout	2495	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputePipelineDescriptor	4	compute	ComputeState	2496	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputeState	1	nextInChain	const ChainedStruct *	2297	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputeState	2	module	ShaderModule	2298	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputeState	3	entryPoint	StringView	2299	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputeState	4	constantCount	size_t	2300	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ComputeState	5	constants	const ConstantEntry *	2301	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ConstantEntry	1	nextInChain	const ChainedStruct *	1840	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ConstantEntry	2	key	StringView	1841	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ConstantEntry	3	value	double	1842	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::ConvertibleStatus	1	status	Status	880	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DawnCompilationMessageUtf16	1	linePos	uint64_t	1854	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DawnCompilationMessageUtf16	2	offset	uint64_t	1855	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DawnCompilationMessageUtf16	3	length	uint64_t	1856	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	1	nextInChain	const ChainedStruct *	2307	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	2	format	TextureFormat	2308	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	3	depthWriteEnabled	OptionalBool	2309	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	4	depthCompare	CompareFunction	2310	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	5	stencilFront	StencilFaceState	2311	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	6	stencilBack	StencilFaceState	2312	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	7	stencilReadMask	uint32_t	2313	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	8	stencilWriteMask	uint32_t	2314	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	9	depthBias	int32_t	2315	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	10	depthBiasSlopeScale	float	2316	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::DepthStencilState	11	depthBiasClamp	float	2317	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::EmscriptenSurfaceSourceCanvasHTMLSelector	1	selector	StringView	1868	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Extent3D	1	width	uint32_t	1874	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Extent3D	2	height	uint32_t	1875	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Extent3D	3	depthOrArrayLayers	uint32_t	1876	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	1	nextInChain	const ChainedStruct *	2541	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	2	module	ShaderModule	2542	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	3	entryPoint	StringView	2543	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	4	constantCount	size_t	2544	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	5	constants	const ConstantEntry *	2545	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	6	targetCount	size_t	2546	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FragmentState	7	targets	const ColorTargetState *	2547	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Future	1	id	uint64_t	1882	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FutureWaitInfo	1	future	Future	2323	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::FutureWaitInfo	2	completed	Bool	2324	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::INTERNAL_HAVE_EMDAWNWEBGPU_HEADER	1	unused	Bool	1895	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	2873	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	2901	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3157	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3177	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3243	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3267	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3540	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	3640	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStruct *const	4044	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	ChainedStructOut *	2826	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	1	nextInChain	const ChainedStruct *	4323	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	code	StringView	3268	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	codeSize	uint32_t	3244	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	colorSpace	PredefinedColorSpace	3541	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	label	StringView	4324	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	linePos	uint64_t	2874	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	maxDrawCount	uint64_t	3158	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	maxStorageBuffersInVertexStage	uint32_t	2827	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	selector	StringView	2902	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	swizzle	TextureComponentSwizzle	4045	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	textureBindingViewDimension	TextureViewDimension	3641	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	2	xrCompatible	Bool	3178	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	3	code	const uint32_t *	3245	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	3	maxStorageTexturesInVertexStage	uint32_t	2828	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	3	offset	uint64_t	2875	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	3	requiredFeatureCount	size_t	4325	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	3	toneMappingMode	ToneMappingMode	3542	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	4	length	uint64_t	2876	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	4	maxStorageBuffersInFragmentStage	uint32_t	2829	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	4	requiredFeatures	const FeatureName *	4326	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	5	maxStorageTexturesInFragmentStage	uint32_t	2830	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	5	requiredLimits	const Limits *	4327	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Init	6	defaultQueue	QueueDescriptor	4328	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceDescriptor	1	nextInChain	const ChainedStruct *	2330	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceDescriptor	2	requiredFeatureCount	size_t	2331	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceDescriptor	3	requiredFeatures	const InstanceFeatureName *	2332	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceDescriptor	4	requiredLimits	const InstanceLimits *	2333	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceLimits	1	nextInChain	ChainedStructOut *	1888	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::InstanceLimits	2	timedWaitAnyMaxCount	size_t	1889	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	1	nextInChain	ChainedStructOut *	2339	webgpu:wagyu:webgpu_cpp	borrow-or-pointer-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	2	maxTextureDimension1D	uint32_t	2340	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	3	maxTextureDimension2D	uint32_t	2341	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	4	maxTextureDimension3D	uint32_t	2342	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	5	maxTextureArrayLayers	uint32_t	2343	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	6	maxBindGroups	uint32_t	2344	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	7	maxBindGroupsPlusVertexBuffers	uint32_t	2345	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
webgpu	webgpu-wagyu-v1	renderer/src/webgpu/wagyu-port/include/webgpu/webgpu_cpp.h	wgpu::Limits	8	maxBindingsPerBindGroup	uint32_t	2346	webgpu:wagyu:webgpu_cpp	value-lifetime-review-required
